1	0	0	0	1.98	0	1
2	-1.08	-1.87	0	2.55	0	0
3	-2.16	0	0	-2.34	0	0
4	1.08	-1.87	0	2.6	0	0
5	-1.08	1.87	0	0.832	0	0
6	2.16	0	0	-2.53	0	0
7	-3.24	-1.87	0	-1.39	0	0
8	0	-3.74	0	0.295	0	0
9	1.08	1.87	0	2.87	0	0
10	-2.16	-3.74	0	2.92	0	0
11	-3.24	1.87	0	-2.15	0	0
12	-4.32	0	0	2.96	0	0
13	3.24	-1.87	0	2.87	0	0
14	2.16	-3.74	0	-0.0919	0	0
15	0	3.74	0	1.89	0	0
16	3.24	1.87	0	-2.25	0	0
17	-4.32	-3.74	0	-0.492	0	0
18	-1.08	-5.61	0	2.61	0	0
19	-2.16	3.74	0	1.84	0	0
20	4.32	0	0	2.89	0	0
21	-5.4	-1.87	0	0.979	0	0
22	1.08	-5.61	0	-2.92	0	0
23	2.16	3.74	0	2.19	0	0
24	-3.24	-5.61	0	2.73	0	0
25	-5.4	1.87	0	1.12	0	0
26	4.32	-3.74	0	1.62	0	0
27	-4.32	3.74	0	1.53	0	0
28	5.4	-1.87	0	-0.677	0	0
29	-6.47	0	0	0.977	0	0
30	3.24	-5.61	0	-2.07	0	0
31	-1.08	5.61	0	1.29	0	0
32	5.4	1.87	0	-2.94	0	0
33	-6.47	-3.74	0	-1.4	0	0
34	0	-7.48	0	-2.85	0	0
35	1.08	5.61	0	-2.53	0	0
36	4.32	3.74	0	2.03	0	0
37	-5.4	-5.61	0	1.22	0	0
38	-2.16	-7.48	0	-1.15	0	0
39	-3.24	5.61	0	2.83	0	0
40	6.47	0	0	-2.93	0	0
41	-7.55	-1.87	0	-0.385	0	0
42	2.16	-7.48	0	-0.744	0	0
43	3.24	5.61	0	1.67	0	0
44	-6.47	3.74	0	1.85	0	0
45	-7.55	1.87	0	-1.97	0	0
46	6.47	-3.74	0	-0.0643	0	0
47	5.4	-5.61	0	-0.342	0	0
48	-4.32	-7.48	0	0.919	0	0
49	-5.4	5.61	0	1.32	0	0
50	7.55	-1.87	0	1.6	0	0
51	-8.63	0	0	-1.41	0	0
52	4.32	-7.48	0	1.13	0	0
53	0	7.48	0	0.975	0	0
54	6.47	3.74	0	-2.12	0	0
55	-7.55	-5.61	0	-2.39	0	0
56	-1.08	-9.34	0	-0.0103	0	0
57	-2.16	7.48	0	2.89	0	0
58	7.55	1.87	0	-1	0	0
59	-8.63	-3.74	0	0.536	0	0
60	1.08	-9.34	0	-1.74	0	0
61	2.16	7.48	0	1.58	0	0
62	5.4	5.61	0	-1.54	0	0
63	-6.47	-7.48	0	0.0374	0	0
64	-3.24	-9.34	0	1.25	0	0
65	-4.32	7.48	0	2.46	0	0
66	8.63	0	0	2.89	0	0
67	-9.71	-1.87	0	0.297	0	0
68	3.24	-9.34	0	-2.27	0	0
69	-8.63	3.74	0	-2.2	0	0
70	7.55	-5.61	0	-1.52	0	0
71	-7.55	5.61	0	2.14	0	0
72	-9.71	1.87	0	-1.54	0	0
73	8.63	-3.74	0	1.97	0	0
74	6.47	-7.48	0	-1.61	0	0
75	4.32	7.48	0	2.7	0	0
76	-5.4	-9.34	0	-0.943	0	0
77	-1.08	9.34	0	-1.91	0	0
78	-6.47	7.48	0	-1.56	0	0
79	8.63	3.74	0	0.729	0	0
80	9.71	-1.87	0	-0.168	0	0
81	-9.71	-5.61	0	-0.932	0	0
82	5.4	-9.34	0	2.08	0	0
83	1.08	9.34	0	0.536	0	0
84	7.55	5.61	0	0.312	0	0
85	-8.63	-7.48	0	2.62	0	0
86	-3.24	9.34	0	-1.35	0	0
87	9.71	1.87	0	1.62	0	0
88	3.24	9.34	0	1.59	0	0
89	6.47	7.48	0	-0.751	0	0
90	-7.55	-9.34	0	0.426	0	0
91	-9.71	5.61	0	-2.66	0	0
92	9.71	-5.61	0	-2.8	0	0
93	8.63	-7.48	0	0.194	0	0
94	-5.4	9.34	0	1.75	0	0
95	-8.63	7.48	0	2.73	0	0
96	7.55	-9.34	0	-2.33	0	0
97	5.4	9.34	0	0.432	0	0
98	9.71	5.61	0	-0.192	0	0
99	8.63	7.48	0	-3.07	0	0
100	-7.55	9.34	0	-1.02	0	0
101	7.55	9.34	0	-2.12	0	0
