1	0	0	0	-1.8	0	1
2	4	6.93	0	-1.54	0	0
3	8	0	0	2.88	0	0
4	-4	6.93	0	-2	0	0
5	4	-6.93	0	1.88	0	0
6	-8	0	0	-2.89	0	0
7	12	6.93	0	-1.2	0	0
8	0	13.9	0	2.93	0	0
9	-4	-6.93	0	-1.46	0	0
10	8	13.9	0	-2.38	0	0
11	12	-6.93	0	0.675	0	0
12	16	0	0	0.913	0	0
13	-12	6.93	0	2.35	0	0
14	-8	13.9	0	2.5	0	0
15	0	-13.9	0	-2.81	0	0
16	-12	-6.93	0	1.63	0	0
17	16	13.9	0	2.26	0	0
18	4	20.8	0	-0.115	0	0
19	8	-13.9	0	-2.67	0	0
20	-16	0	0	-2.57	0	0
21	20	6.93	0	-1.88	0	0
22	-4	20.8	0	1.75	0	0
23	-8	-13.9	0	-0.583	0	0
24	12	20.8	0	2.05	0	0
25	20	-6.93	0	-2.21	0	0
26	-16	13.9	0	1.46	0	0
27	16	-13.9	0	-2.2	0	0
28	24	0	0	2.13	0	0
29	-20	6.93	0	0.285	0	0
30	-12	20.8	0	2.9	0	0
31	4	-20.8	0	-2.67	0	0
32	-20	-6.93	0	2.73	0	0
33	24	13.9	0	-0.883	0	0
34	0	27.7	0	-2.72	0	0
35	-4	-20.8	0	2.93	0	0
36	-16	-13.9	0	0.939	0	0
37	20	20.8	0	-0.499	0	0
38	8	27.7	0	0.606	0	0
39	12	-20.8	0	-0.961	0	0
40	-24	0	0	-1.77	0	0
41	28	6.93	0	-2.9	0	0
42	-8	27.7	0	-2.18	0	0
43	-12	-20.8	0	-0.796	0	0
44	24	-13.9	0	2.37	0	0
45	28	-6.93	0	-0.37	0	0
46	-24	13.9	0	0.866	0	0
47	-20	20.8	0	-0.705	0	0
48	16	27.7	0	2.12	0	0
49	20	-20.8	0	1.67	0	0
50	32	0	0	-2.35	0	0
51	-28	6.93	0	-2.56	0	0
52	-16	27.7	0	1.01	0	0
53	0	-27.7	0	-0.769	0	0
54	-24	-13.9	0	-2.46	0	0
55	28	20.8	0	0.778	0	0
56	4	34.6	0	0.764	0	0
57	8	-27.7	0	2.59	0	0
58	-28	-6.93	0	0.667	0	0
59	32	13.9	0	-0.0921	0	0
60	-4	34.6	0	0.482	0	0
61	-8	-27.7	0	3.03	0	0
62	-20	-20.8	0	0.117	0	0
63	24	27.7	0	-0.951	0	0
64	12	34.6	0	3.03	0	0
65	16	-27.7	0	3.09	0	0
66	-32	0	0	2.49	0	0
