0	0	0	0	0	0	-1	
1	1.08	1.87	0	0	0	-1	
2	2.16	0	0	0	0	-1	
3	-1.08	1.87	0	0	0	-1	
4	1.08	-1.87	0	0	0	-1	
5	-2.16	0	0	0	0	-1	
6	3.24	1.87	0	0	0	-1	
0	-0.0206402	-0.0829363	6.2081	0	0	-1	
1	1.42165	1.54873	0.77509	0	0	-1	
2	2.12469	-0.504888	5.65625	0	0	-1	
3	-1.28728	1.672	0.748586	0	0	-1	
4	0.719274	-2.13019	0.382646	0	0	-1	
5	-2.20474	-0.28339	4.99482	0	0	-1	
6	3.53372	1.16887	0.58131	0	0	-1	
0	-0.364457	-0.224207	0.27385	0	0	-1	
1	1.1735	1.30637	1.01282	0	0	-1	
2	1.74099	-0.731706	6.03954	0	0	-1	
3	-0.925863	1.83136	0.576168	0	0	-1	
4	0.224021	-2.30939	-0.00403298	0	0	-1	
5	-2.46819	0.305189	6.24447	0	0	-1	
6	3.37068	0.666039	1.95051	0	0	-1	
0	-0.323416	-0.28586	0.0297868	0	0	-1	
1	0.96343	1.51032	5.13967	0	0	-1	
2	1.87097	-0.439781	2.50751	0	0	-1	
3	-1.16544	1.82188	5.83627	0	0	-1	
4	0.616875	-2.24714	2.87494	0	0	-1	
5	-2.44167	0.102202	0.0734478	0	0	-1	
6	3.10364	1.31538	1.57878	0	0	-1	
0	-0.362035	-0.32531	0.942542	0	0	-1	
1	0.931308	1.44309	5.1299	0	0	-1	
2	1.80062	-0.526269	1.55974	0	0	-1	
3	-1.19532	1.66343	3.65826	0	0	-1	
4	0.528587	-2.28418	3.21709	0	0	-1	
5	-2.51834	-0.0773867	6.27006	0	0	-1	
6	3.11039	1.21954	1.70671	0	0	-1	
0	-0.215164	-0.24558	5.47794	0	0	-1	
1	1.14219	1.56547	5.65459	0	0	-1	
2	1.93089	-0.433071	0.592538	0	0	-1	
3	-0.957436	1.79837	4.30286	0	0	-1	
4	0.827862	-2.25539	3.08063	0	0	-1	
5	-2.34817	0.152446	3.24454	0	0	-1	
6	3.30061	1.24871	0.8621	0	0	-1	
0	0.177641	-0.228272	5.2278	0	0	-1	
1	1.42826	1.50183	5.63273	0	0	-1	
2	2.28042	-0.686841	5.57232	0	0	-1	
3	-0.691729	1.76658	4.15252	0	0	-1	
4	0.83332	-2.2763	2.75299	0	0	-1	
5	-1.93831	0.04028	1.83732	0	0	-1	
6	3.54235	1.07959	0.465135	0	0	-1	
0	0.291343	-0.358226	4.19449	0	0	-1	
1	1.77005	1.27914	5.57145	0	0	-1	
2	2.59672	-1.15848	4.83282	0	0	-1	
3	-0.723958	1.63558	5.61389	0	0	-1	
4	0.810782	-2.46101	3.20614	0	0	-1	
5	-1.83522	-0.197093	2.5134	0	0	-1	
6	3.81511	0.681294	0.0867533	0	0	-1	
0	0.435029	-0.752935	5.04906	0	0	-1	
1	1.95261	0.787871	0.587578	0	0	-1	
2	2.96254	-1.10385	5.98089	0	0	-1	
3	-0.848235	1.05674	1.34754	0	0	-1	
4	1.50924	-2.69825	4.34067	0	0	-1	
5	-1.72722	-0.873523	1.9958	0	0	-1	
6	4.1156	0.728292	0.355045	0	0	-1	
0	0.295893	-0.603278	3.63743	0	0	-1	
1	2.06488	0.62052	0.259257	0	0	-1	
2	3.3883	-1.11815	1.39062	0	0	-1	
3	-0.988213	1.13437	0.777678	0	0	-1	
4	1.59942	-2.30109	0.382374	0	0	-1	
5	-1.82307	-0.866051	2.47644	0	0	-1	
6	4.20242	0.895761	2.60013	0	0	-1	
0	0.588795	-0.339797	4.10645	0	0	-1	
1	2.07679	1.21232	-0.00059612	0	0	-1	
2	3.21205	-0.684992	3.01326	0	0	-1	
3	-0.728725	1.39601	0.421414	0	0	-1	
4	1.6577	-2.18211	1.99517	0	0	-1	
5	-1.58256	-0.579794	0.412219	0	0	-1	
6	4.2284	1.20519	3.67715	0	0	-1	
0	0.322507	-0.379584	4.80626	0	0	-1	
1	2.1623	0.728986	1.23022	0	0	-1	
2	3.55147	-0.964792	3.65823	0	0	-1	
3	-0.669724	1.56054	5.55556	0	0	-1	
4	1.66408	-2.05774	1.9442	0	0	-1	
5	-1.7957	-0.372698	0.112252	0	0	-1	
6	4.29892	1.03892	3.21705	0	0	-1	
0	0.575289	-0.19569	2.6153	0	0	-1	
1	2.26267	1.13843	1.43916	0	0	-1	
2	3.39743	-0.695437	4.11703	0	0	-1	
3	-0.837029	1.49622	5.36196	0	0	-1	
4	1.6927	-2.0293	2.32113	0	0	-1	
5	-1.54978	-0.573143	0.00489125	0	0	-1	
6	4.45295	1.20589	3.10859	0	0	-1	
0	0.572115	-0.30427	4.35539	0	0	-1	
1	2.05232	1.24225	2.45039	0	0	-1	
2	3.48937	-0.344089	4.71304	0	0	-1	
3	-0.566515	1.51886	0.309152	0	0	-1	
4	2.03825	-1.88823	2.00235	0	0	-1	
5	-1.60086	-0.381153	5.00107	0	0	-1	
6	4.60696	2.19881	3.70431	0	0	-1	
0	0.317176	-0.789464	3.86015	0	0	-1	
1	1.6584	0.951104	5.81268	0	0	-1	
2	2.86296	-0.870794	3.09589	0	0	-1	
3	-0.965536	0.947973	0.955143	0	0	-1	
4	1.53089	-2.56263	2.46402	0	0	-1	
5	-1.80155	-1.02479	2.74054	0	0	-1	
6	3.26822	2.87581	2.38386	0	0	-1	
0	0.242387	-1.11329	3.76306	0	0	-1	
1	1.52605	1.15517	5.07252	0	0	-1	
2	2.36482	-0.882285	2.88073	0	0	-1	
3	-0.64684	0.8989	1.74157	0	0	-1	
4	1.54197	-2.85453	2.32394	0	0	-1	
5	-1.91361	-0.852751	1.53737	0	0	-1	
6	4.2483	2.95163	3.50896	0	0	-1	
0	-0.0805895	-1.01011	5.17364	0	0	-1	
1	0.831269	1.00258	2.54393	0	0	-1	
2	2.08445	-0.754711	2.89057	0	0	-1	
3	-1.31012	0.795762	2.44825	0	0	-1	
4	2.15141	-2.93068	1.66381	0	0	-1	
5	-2.20383	-1.2386	0.141366	0	0	-1	
6	3.7557	2.67425	3.24586	0	0	-1	
0	-0.049138	-0.947963	4.83635	0	0	-1	
1	0.971952	0.993441	1.46732	0	0	-1	
2	2.13901	-0.919605	1.82423	0	0	-1	
3	-1.21073	0.89524	3.64702	0	0	-1	
4	3.25882	-3.46341	1.33597	0	0	-1	
5	-2.22688	-1.01456	5.41318	0	0	-1	
6	4.41147	3.22228	1.47915	0	0	-1	
0	0.326985	-0.728585	3.86575	0	0	-1	
1	1.63444	0.996933	2.56692	0	0	-1	
2	2.52578	-0.970458	0.037494	0	0	-1	
3	-1.46169	0.459439	4.55768	0	0	-1	
4	2.824	-3.87589	5.27254	0	0	-1	
5	-1.6768	-1.69901	6.04924	0	0	-1	
6	3.78071	3.56676	1.70975	0	0	-1	
0	0.803618	-0.698505	2.37003	0	0	-1	
1	2.21816	0.928805	1.86369	0	0	-1	
2	2.92046	-1.12679	0.470814	0	0	-1	
3	-1.2437	0.0524217	0.936335	0	0	-1	
