1	0	0	0	-1.03	0	1
2	4	6.93	0	3.05	0	0
3	8	0	0	1.58	0	0
4	-4	6.93	0	0.921	0	0
5	4	-6.93	0	2.41	0	0
6	-8	0	0	0.0747	0	0
7	12	6.93	0	-0.778	0	0
8	0	13.9	0	2.41	0	0
9	-4	-6.93	0	-1.6	0	0
10	8	13.9	0	-2.11	0	0
11	12	-6.93	0	0.997	0	0
12	16	0	0	-1.54	0	0
13	-12	6.93	0	-2.15	0	0
14	-8	13.9	0	-1.4	0	0
15	0	-13.9	0	-1.26	0	0
16	-12	-6.93	0	-3.1	0	0
17	16	13.9	0	-1.7	0	0
18	4	20.8	0	1.07	0	0
19	8	-13.9	0	3.03	0	0
20	-16	0	0	-1.53	0	0
21	20	6.93	0	0.749	0	0
22	-4	20.8	0	2.96	0	0
23	-8	-13.9	0	-0.0492	0	0
24	12	20.8	0	-1.25	0	0
25	20	-6.93	0	0.61	0	0
26	-16	13.9	0	0.273	0	0
27	16	-13.9	0	-2.33	0	0
28	24	0	0	0.328	0	0
29	-20	6.93	0	-2.2	0	0
30	-12	20.8	0	-1.52	0	0
31	4	-20.8	0	0.18	0	0
32	-20	-6.93	0	1.97	0	0
33	24	13.9	0	1.37	0	0
34	0	27.7	0	0.00515	0	0
35	-4	-20.8	0	2.48	0	0
36	-16	-13.9	0	2.83	0	0
37	20	20.8	0	-0.237	0	0
38	8	27.7	0	-1.33	0	0
39	12	-20.8	0	2.68	0	0
40	-24	0	0	-0.0231	0	0
41	28	6.93	0	2.37	0	0
42	-8	27.7	0	-1.8	0	0
43	-12	-20.8	0	-2.42	0	0
44	24	-13.9	0	-2.36	0	0
45	28	-6.93	0	0.466	0	0
46	-24	13.9	0	-0.211	0	0
47	-20	20.8	0	-0.791	0	0
48	16	27.7	0	1.6	0	0
49	20	-20.8	0	-0.279	0	0
50	32	0	0	1.29	0	0
51	-28	6.93	0	2.7	0	0
52	-16	27.7	0	2.01	0	0
53	0	-27.7	0	-2.89	0	0
54	-24	-13.9	0	2.93	0	0
55	28	20.8	0	2.44	0	0
56	4	34.6	0	0.872	0	0
57	8	-27.7	0	-3.07	0	0
58	-28	-6.93	0	3	0	0
59	32	13.9	0	-0.719	0	0
60	-4	34.6	0	-0.63	0	0
61	-8	-27.7	0	0.0646	0	0
62	-20	-20.8	0	0.324	0	0
63	24	27.7	0	2.88	0	0
64	12	34.6	0	2.23	0	0
65	16	-27.7	0	-0.146	0	0
66	-32	0	0	2.37	0	0
67	36	6.93	0	-0.692	0	0
68	-12	34.6	0	-2.83	0	0
69	32	-13.9	0	-1.21	0	0
