1	68	20.8	0	1.59	0	0
2	68	-20.8	0	2.48	0	0
3	52	48.5	0	2.15	0	0
4	52	-48.5	0	-2.32	0	0
5	72	0	0	-1.95	0	1
6	16	69.3	0	-2.18	0	0
7	16	-69.3	0	-2.96	0	0
8	36	62.4	0	-3.08	0	0
9	36	-62.4	0	0.606	0	0
10	72	13.9	0	0.685	0	0
11	72	-13.9	0	2.63	0	0
12	-16	69.3	0	1.47	0	0
13	-16	-69.3	0	-1.25	0	0
14	48	55.4	0	-0.0278	0	0
15	48	-55.4	0	-1.52	0	0
16	-52	48.5	0	1.46	0	0
17	-52	-48.5	0	-2.41	0	0
18	24	69.3	0	1.55	0	0
19	24	-69.3	0	1.95	0	0
20	-36	62.4	0	1.54	0	0
21	-36	-62.4	0	-1.02	0	0
22	-68	20.8	0	0.53	0	0
23	-68	-20.8	0	-0.195	0	0
24	-24	69.3	0	-2.59	0	0
25	-24	-69.3	0	2.07	0	0
26	-72	0	0	1.17	0	0
27	76	6.93	0	-1.46	0	0
28	76	-6.93	0	2.95	0	0
29	68	34.6	0	-1.99	0	0
30	68	-34.6	0	-1.26	0	0
31	64	41.6	0	-0.558	0	0
32	64	-41.6	0	-1.66	0	0
33	-48	55.4	0	-1.92	0	0
34	-48	-55.4	0	1.29	0	0
35	44	62.4	0	-2.01	0	0
36	44	-62.4	0	0.14	0	0
37	72	27.7	0	-1.28	0	0
38	72	-27.7	0	-0.234	0	0
39	-72	13.9	0	2.67	0	0
40	-72	-13.9	0	-1.79	0	0
41	32	69.3	0	-3.14	0	0
42	32	-69.3	0	2.55	0	0
43	60	48.5	0	1.13	0	0
44	60	-48.5	0	0.0939	0	0
45	4	76.2	0	0.139	0	0
46	4	-76.2	0	-2.49	0	0
47	-4	76.2	0	3.12	0	0
48	-4	-76.2	0	-0.886	0	0
49	76	20.8	0	0.787	0	0
50	76	-20.8	0	-0.67	0	0
51	12	76.2	0	-3.09	0	0
52	12	-76.2	0	0.285	0	0
53	-32	69.3	0	0.0572	0	0
54	-32	-69.3	0	-1.59	0	0
55	56	55.4	0	-2.86	0	0
56	56	-55.4	0	2.15	0	0
57	-12	76.2	0	-2.84	0	0
58	-12	-76.2	0	-1.15	0	0
59	-44	62.4	0	1.78	0	0
60	-44	-62.4	0	2.97	0	0
61	80	0	0	0.543	0	0
62	-64	41.6	0	1.75	0	0
63	-64	-41.6	0	1.43	0	0
64	-68	34.6	0	0.949	0	0
65	-68	-34.6	0	1.03	0	0
66	20	76.2	0	2.76	0	0
67	20	-76.2	0	0.22	0	0
68	-76	6.93	0	-0.638	0	0
69	-76	-6.93	0	1.07	0	0
70	-60	48.5	0	-0.374	0	0
71	-60	-48.5	0	-2.31	0	0
72	40	69.3	0	-0.382	0	0
73	40	-69.3	0	0.299	0	0
74	-72	27.7	0	-0.659	0	0
75	-72	-27.7	0	-0.639	0	0
76	80	13.9	0	1.58	0	0
77	80	-13.9	0	0.14	0	0
78	-20	76.2	0	-0.0601	0	0
79	-20	-76.2	0	-2.58	0	0
80	52	62.4	0	-1.57	0	0
81	52	-62.4	0	-0.329	0	0
82	-56	55.4	0	0.867	0	0
83	-56	-55.4	0	1.32	0	0
84	28	76.2	0	3.1	0	0
85	28	-76.2	0	2.72	0	0
86	-76	20.8	0	-2.56	0	0
87	-76	-20.8	0	2.85	0	0
88	-40	69.3	0	-2.12	0	0
89	-40	-69.3	0	2.96	0	0
90	72	41.6	0	0.61	0	0
91	72	-41.6	0	-1.63	0	0
92	76	34.6	0	-2.7	0	0
93	76	-34.6	0	-1.26	0	0
94	68	48.5	0	1.97	0	0
95	68	-48.5	0	-2.66	0	0
96	-28	76.2	0	-0.914	0	0
97	-28	-76.2	0	-2.31	0	0
98	-80	0	0	-2.15	0	0
99	84	6.93	0	-2.75	0	0
100	84	-6.93	0	1.27	0	0
101	-52	62.4	0	-2.6	0	0
102	-52	-62.4	0	0.734	0	0
103	80	27.7	0	-2.05	0	0
104	80	-27.7	0	0.951	0	0
105	64	55.4	0	-0.00819	0	0
106	64	-55.4	0	-1.35	0	0
107	48	69.3	0	2.08	0	0
108	48	-69.3	0	2	0	0
109	0	83.1	0	2.75	0	0
110	0	-83.1	0	-3.14	0	0
111	-80	13.9	0	0.882	0	0
112	-80	-13.9	0	-3.1	0	0
113	8	83.1	0	-2.47	0	0
114	8	-83.1	0	-2.47	0	0
115	36	76.2	0	-0.835	0	0
116	36	-76.2	0	-1.64	0	0
117	-8	83.1	0	-0.967	0	0
118	-8	-83.1	0	-1.57	0	0
119	16	83.1	0	-0.71	0	0
120	16	-83.1	0	-0.496	0	0
121	84	20.8	0	0.88	0	0
122	84	-20.8	0	1.81	0	0
123	-72	41.6	0	-1.45	0	0
124	-72	-41.6	0	2.16	0	0
125	-16	83.1	0	1.51	0	0
126	-16	-83.1	0	2.05	0	0
127	60	62.4	0	-2	0	0
128	60	-62.4	0	-2.73	0	0
129	-36	76.2	0	0.693	0	0
130	-36	-76.2	0	1.27	0	0
131	-68	48.5	0	-2.44	0	0
132	-68	-48.5	0	-2.54	0	0
133	-76	34.6	0	0.615	0	0
134	-76	-34.6	0	1.96	0	0
135	-48	69.3	0	1.98	0	0
136	-48	-69.3	0	-2.58	0	0
137	88	0	0	1.45	0	0
138	24	83.1	0	2.54	0	0
139	24	-83.1	0	-0.3	0	0
140	-64	55.4	0	-2.7	0	0
141	-64	-55.4	0	-1.63	0	0
142	-84	6.93	0	1.46	0	0
143	-84	-6.93	0	-2.89	0	0
144	-80	27.7	0	-0.474	0	0
145	-80	-27.7	0	0.253	0	0
146	44	76.2	0	2.85	0	0
147	44	-76.2	0	-1.83	0	0
148	88	13.9	0	-2.41	0	0
149	88	-13.9	0	0.919	0	0
150	-24	83.1	0	-2.46	0	0
151	-24	-83.1	0	3.04	0	0
152	56	69.3	0	-1.58	0	0
153	56	-69.3	0	0.668	0	0
154	-60	62.4	0	1.99	0	0
155	-60	-62.4	0	2.07	0	0
156	80	41.6	0	-0.0689	0	0
157	80	-41.6	0	1.64	0	0
158	32	83.1	0	2.61	0	0
159	32	-83.1	0	2.52	0	0
160	76	48.5	0	-1.8	0	0
161	76	-48.5	0	0.296	0	0
162	-84	20.8	0	1.79	0	0
163	-84	-20.8	0	-1.92	0	0
164	84	34.6	0	1.55	0	0
165	84	-34.6	0	-0.154	0	0
166	-44	76.2	0	0.523	0	0
167	-44	-76.2	0	-1.5	0	0
168	72	55.4	0	-2.61	0	0
169	72	-55.4	0	-1.27	0	0
170	-32	83.1	0	2.62	0	0
171	-32	-83.1	0	-0.185	0	0
172	-88	0	0	-1.45	0	0
173	4	90.1	0	1.65	0	0
174	4	-90.1	0	1.71	0	0
175	92	6.93	0	-3.01	0	0
176	92	-6.93	0	2.39	0	0
177	-4	90.1	0	1.87	0	0
178	-4	-90.1	0	-1.1	0	0
179	88	27.7	0	1.06	0	0
